clf,metric,group,base,iter_0,iter_1,iter_2,iter_3,iter_4
GB_base,FP,g0,0.6313177259289361,0.6139526925343503,0.6156270939642988,0.6252195670133901,0.6199160605717295,0.624755915785492
GB_base,FP,g1,0.7541781444920407,0.711940696961031,0.7283540936301416,0.7168073737362501,0.7390137451366916,0.7255986942449957
GB_base,FN,g0,0.1548677451685339,0.16432710026358083,0.16314248621067792,0.16616276006569514,0.16198830018546956,0.1668314763627011
GB_base,FN,g1,0.0872510460455944,0.11223636269408237,0.09870311750594565,0.11060128014742601,0.10224590105325673,0.1028003088006143
GB_base,roc,g0,0.6818028847475502,0.682463911938893,0.6813482205742145,0.68048694891235,0.6791027320872243,0.6805022623110208
GB_base,roc,g1,0.681530691458946,0.6766883856390734,0.6807955176389036,0.6768283170178128,0.6775652610409365,0.6785908370715051
LG_base,FP,g0,0.7001445394795616,0.6545120906245773,0.6472212084531336,0.6532267270773606,0.6461294068879436,0.654330075435199
LG_base,FP,g1,0.8933635400835309,0.866398775202083,0.869006862527209,0.8696964245037455,0.8677947735158187,0.8695965753176204
LG_base,FN,g0,0.14977253069858448,0.18402234119830868,0.19490018150258323,0.18402160537904816,0.19271407718357927,0.18343322950328597
LG_base,FN,g1,0.04369202942397614,0.05616712868664099,0.05494608523896658,0.05493668361533788,0.05559553849580273,0.05461922329787755
LG_base,roc,g0,0.6353083524312307,0.6340554518148549,0.6352553822822632,0.6344444281269708,0.6349924685469381,0.6344742403207764
LG_base,roc,g1,0.6366231735071157,0.6328645109113558,0.6337108936872916,0.6329799261410821,0.6338730633776892,0.6329595131187877
GB_equal,FP,g0,0.61862560073135,0.6156701746041751,0.6113537081319191,0.608630302385113,0.6147184677580924,0.617947684377383
GB_equal,FP,g1,0.7525862950502956,0.7179236834318223,0.7346097117757302,0.7125858059456601,0.7306891352754897,0.7136563722673875
GB_equal,FN,g0,0.1585058384960236,0.16041996004114994,0.16582202810233299,0.16591091856633022,0.16324370441222277,0.1682901747789722
GB_equal,FN,g1,0.08970610266986008,0.1060586775938962,0.09813601825664342,0.10854251763770324,0.09851348397929142,0.11373379117019844
GB_equal,roc,g0,0.682738559162425,0.6797375942257153,0.6819332919207229,0.6801169501628782,0.6824567240363535,0.6776940858563167
GB_equal,roc,g1,0.6810626893261256,0.6764597736915126,0.6805061618825449,0.6786930626066621,0.6788036192015768,0.6774623576975548
LG_equal,FP,g0,1.0,1.0,1.0,1.0,1.0,1.0
LG_equal,FP,g1,1.0,1.0,1.0,1.0,1.0,1.0
LG_equal,FN,g0,0.0,0.0,0.0,0.0,0.0,0.0
LG_equal,FN,g1,0.0,0.0,0.0,0.0,0.0,0.0
LG_equal,roc,g0,0.618009750118266,0.618009750118266,0.618009750118266,0.618009750118266,0.618009750118266,0.618009750118266
LG_equal,roc,g1,0.5888868784700059,0.5888868784700059,0.5888868784700059,0.5888868784700059,0.5888868784700059,0.5888868784700059
LR_0.2,FP,g0,0.7328132552614608,0.7003001481876926,0.6864900028008519,0.6902925157153621,0.684581653414332,0.6937912938872777
LR_0.2,FP,g1,0.9053280138292624,0.8902476607779812,0.8947791747114124,0.8923290732402955,0.8923638759770954,0.8947606841825447
LR_0.2,FN,g0,0.12914739183502513,0.1519601202467762,0.16443662993077732,0.16124937419904878,0.1662149564241129,0.1588517818416574
LR_0.2,FN,g1,0.038046058678133696,0.04555971332222377,0.04619322755401294,0.045549914708237715,0.04587717363968409,0.045549914708237715
LR_0.2,roc,g0,0.569019676451757,0.5738698657827657,0.5745366836341854,0.5742290550427946,0.5746016950807775,0.5736784621355324
LR_0.2,roc,g1,0.5283129637463018,0.5320963129498975,0.5295137988672872,0.5310605060257335,0.5308794751916104,0.5298447005546089
LR_0.1,FP,g0,0.7328132552614608,0.7003001481876926,0.6864900028008519,0.6902925157153621,0.684581653414332,0.6937912938872777
LR_0.1,FP,g1,0.9053280138292624,0.8902476607779812,0.8947791747114124,0.8923290732402955,0.8923638759770954,0.8947606841825447
LR_0.1,FN,g0,0.12914739183502513,0.1519601202467762,0.16443662993077732,0.16124937419904878,0.1662149564241129,0.1588517818416574
LR_0.1,FN,g1,0.038046058678133696,0.04555971332222377,0.04619322755401294,0.045549914708237715,0.04587717363968409,0.045549914708237715
LR_0.1,roc,g0,0.569019676451757,0.5738698657827657,0.5745366836341854,0.5742290550427946,0.5746016950807775,0.5736784621355324
LR_0.1,roc,g1,0.5283129637463018,0.5320963129498975,0.5295137988672872,0.5310605060257335,0.5308794751916104,0.5298447005546089
LR_0.01,FP,g0,0.8295566502463053,0.8147783251231526,0.8123152709359605,0.8133004926108374,0.8123152709359605,0.8123152709359605
LR_0.01,FP,g1,0.8553191489361701,0.8370820668693009,0.8297872340425532,0.8303951367781155,0.8285714285714285,0.8285714285714285
LR_0.01,FN,g0,0.15128205128205127,0.1684981684981685,0.17619047619047618,0.1758241758241758,0.1758241758241758,0.17728937728937727
LR_0.01,FN,g1,0.10651828298887123,0.13736089030206677,0.14594594594594595,0.1437201907790143,0.14594594594594595,0.14562798092209855
LR_0.01,roc,g0,0.5779797175809653,0.5752315626160616,0.575693949162192,0.5759569456074545,0.5745102396040982,0.5738845516631393
LR_0.01,roc,g1,0.5473952678793416,0.5447099614393418,0.545345408257517,0.5461838114738927,0.5424126883035204,0.5423435864822284
DT_0.2,FP,g0,0.9429444085186001,0.8831929033670558,0.9568165959486379,0.8764170718004815,0.9516691542718012,0.963517243139336
DT_0.2,FP,g1,0.978809940789613,0.943457337227246,0.9647039508002834,0.9269018693631825,0.9680058083738695,0.99546660832935
DT_0.2,FN,g0,0.02142199163955342,0.0410511877439234,0.012854482136414708,0.04218751419051538,0.015534064892290053,0.012975854372712078
DT_0.2,FN,g1,0.006760725940438711,0.018293160293316405,0.011662684428679007,0.02326778496011256,0.007216526669331047,0.0021963593249734827
DT_0.2,roc,g0,0.6074903112263371,0.6461353831882961,0.6176779380788329,0.6336755644499744,0.6138275957316689,0.5904715887283986
DT_0.2,roc,g1,0.5937664115991873,0.6182905264282298,0.5964102788814221,0.6145199037690953,0.6178019898200914,0.5778811822676794
DT_0.1,FP,g0,0.862167783437885,0.9472974900810437,0.9183205293242809,0.9466840284672952,0.8890227502905814,0.952093582980222
DT_0.1,FP,g1,0.9133418184185296,0.948835177326762,0.9575601312297156,0.9774124018717005,0.9175177230866609,0.9675442968609815
DT_0.1,FN,g0,0.06390859383391664,0.01959190777355213,0.03179175766106085,0.019513613098263487,0.033127250741834174,0.017886244408857475
DT_0.1,FN,g1,0.027861199258171133,0.01679510288401173,0.013248375532972123,0.0058523388889542335,0.030834940578573167,0.014669619785898855
DT_0.1,roc,g0,0.6194816445543825,0.5826599741887744,0.5928277533428626,0.6029163072849102,0.6298195716292916,0.60937898637672
DT_0.1,roc,g1,0.6227804256238837,0.5763835237375068,0.5907116509218289,0.5967126993130767,0.6097174130044664,0.6067307634707351
DT_0.01,FP,g0,0.7801394693574969,0.9578984660271066,0.8981277968692151,0.9269972887319866,0.9742626999211306,0.964169440906906
DT_0.01,FP,g1,0.8300337498900049,0.9768396803144187,0.9423687054499446,0.949544764484699,0.9789715224013374,0.9706089078717628
DT_0.01,FN,g0,0.11887741606171838,0.01099734167655034,0.06459309824752621,0.023348056406955107,0.010979807462219524,0.010058289779681548
DT_0.01,FN,g1,0.09383138101798735,0.00806672693307127,0.031657665748370735,0.01651531930601698,0.0063040879456748135,0.006834144349041518
DT_0.01,roc,g0,0.6328173843313933,0.596843780591737,0.6048324156026382,0.6028821257930801,0.5890204526749365,0.6146873063870458
DT_0.01,roc,g1,0.6231876907404523,0.5923035754831616,0.5936739238912085,0.5982643380378907,0.5768065484484263,0.5913930809879077
